order_id|user_id|order_number|order_dow|order_hour_of_day
2852964|11261|1|0|23
1871760|11261|2|1|14
1714038|11261|3|1|17
3183825|11261|4|6|18
1773623|11261|5|3|13
176784|11261|6|5|23
268177|11261|7|2|21
3313591|11261|8|0|14
1964223|11261|9|2|10
1370747|11261|10|3|18
3319564|11261|11|1|15
2079441|11261|12|4|13
2483459|11261|13|5|12
3277535|11261|14|5|9
2692615|11261|15|5|16
245398|11261|16|4|18
1448974|11261|17|1|12
1989848|11261|18|1|13
1777464|11261|19|3|17
2309375|11261|20|2|13
2424566|11261|21|6|18
840012|11261|22|3|5
589667|11261|23|5|14
715269|11261|24|5|19
2350840|11261|25|2|0
274132|11261|26|5|19
738435|11261|27|0|14
1599106|11261|28|3|14
714042|11261|29|1|19
2715808|11261|30|2|14
2123809|11261|31|4|9
1103968|11261|32|0|13
773616|11261|33|2|11
1903969|11261|34|1|11
2990908|11261|35|2|16
939555|11261|36|3|19
332291|11261|37|4|18
2553759|11261|38|2|20
1397647|11261|39|5|16
2519650|11261|40|1|16
818591|11261|41|0|15
1921083|11261|42|2|16
917986|11261|43|4|10
1675761|11261|44|1|14
1798733|11261|45|3|22
1828721|11261|46|5|19
831677|11261|47|0|13
2857537|11261|48|3|11
1851269|11261|49|5|13
3127857|11261|50|1|11
2484985|11261|51|1|16
1953530|11261|52|2|13
707001|11534|1|3|12
2164282|11534|2|1|11
878799|11534|3|2|6
3315464|11534|4|1|10
2698828|11534|5|1|13
917560|11534|6|1|13
490079|11534|7|2|6
1071922|12073|1|6|20
1743514|12073|2|6|19
399961|12073|3|1|19
2137333|12073|4|6|15
1262239|12073|5|6|19
3157517|12073|6|0|12
2600588|12073|7|0|17
2158435|12073|8|6|17
3415550|12073|9|5|12
230590|12073|10|1|18
2790327|12073|11|3|19
156385|12073|12|1|18
1402313|12073|13|1|19
2914845|12073|14|6|9
2322628|12073|15|3|19
2953660|12073|16|6|9
3113601|12073|17|6|9
2779831|12073|18|1|12
2928201|12267|1|0|20
3254724|12267|2|3|20
1937009|12267|3|3|21
991624|12267|4|4|19
2149507|12267|5|6|13
3234620|12293|1|0|9
1712726|12293|2|0|18
1314375|12293|3|0|9
1123206|12293|4|0|10
442786|12293|5|0|17
3018915|12293|6|4|8
3061591|12669|1|3|9
2439155|12669|2|1|8
3382191|12669|3|2|12
2396234|12669|4|1|8
2686322|12669|5|4|10
1085339|12669|6|4|11
1888141|12669|7|2|12
2204881|12669|8|3|8
3262729|12669|9|5|8
450603|12669|10|2|8
2540360|12669|11|5|7
554755|12669|12|3|7
1847857|12669|13|5|8
1075148|12669|14|4|10
1401004|12669|15|1|10
2418297|12669|16|2|7
565550|12669|17|2|10
265940|12669|18|4|18
1926572|12669|19|6|12
1997676|12669|20|1|7
1506464|12669|21|1|10
1937667|12669|22|5|7
1857979|12669|23|2|8
2476964|12669|24|1|7
3169510|12669|25|3|7
2542623|12669|26|1|8
344469|12936|1|4|16
3405753|12936|2|1|21
246849|12936|3|0|15
830804|12936|4|6|11
1340243|12936|5|1|8
2715053|12936|6|1|17
661825|12936|7|4|9
928719|12936|8|2|22
524312|12936|9|2|10
2571035|12936|10|6|9
1950707|12936|11|1|10
2064195|12936|12|0|15
2746017|12936|13|1|15
1838063|12936|14|0|21
2951272|12936|15|2|0
280829|12936|16|2|0
2871311|12936|17|3|21
1286290|12936|18|1|20
2718434|12936|19|4|14
1321831|12936|20|2|11
2691833|12936|21|6|10
2257941|12936|22|6|12
260472|12936|23|2|11
1162553|12936|24|1|10
1092549|12936|25|3|12
808091|12936|26|2|18
351213|12938|1|4|12
2952098|12938|2|0|14
2202520|12938|3|5|11
3195855|12938|4|1|18
3078024|12938|5|1|16
2300685|12938|6|4|18
1539520|12961|1|1|13
2903875|12961|2|6|9
244478|12961|3|0|7
1119966|12961|4|6|13
2413745|12961|5|0|9
2306166|12961|6|1|13
1439865|12961|7|0|16
2944544|12961|8|0|11
3335600|12961|9|0|11
1772471|12961|10|0|10
2007851|13112|1|2|7
271240|13112|2|1|9
2650879|13112|3|0|16
2731614|13112|4|6|18
2513491|13112|5|5|17
3252909|13112|6|1|17
2521340|13112|7|1|17
1532544|13112|8|4|16
1735588|13112|9|2|19
557982|13112|10|4|8
1907951|13112|11|6|17
2708025|13112|12|1|14
2479841|13112|13|3|12
2363050|13112|14|4|12
855293|13112|15|3|12
2101614|13112|16|3|9
3317695|13112|17|4|9
1739339|13112|18|3|9
1560490|13112|19|1|9
940687|13112|20|4|13
248648|13112|21|0|15
364865|13112|22|1|12
842048|13112|23|3|18
1819650|13112|24|4|12
1656978|13112|25|5|13
881310|13112|26|2|12
1152780|13112|27|5|11
3332307|13112|28|3|11
1291044|13112|29|0|13
277632|13112|30|3|8
2060971|13112|31|1|17
1042723|13112|32|2|18
1489904|13112|33|2|12
559846|13112|34|3|8
2481539|13112|35|1|13
921863|13112|36|1|15
2805117|13149|1|2|10
3056020|13149|2|2|20
2637140|13149|3|3|19
600899|13149|4|3|18
695314|13149|5|4|20
2420993|13149|6|6|18
3404366|13149|7|1|7
1339837|13149|8|3|18
2061530|13149|9|4|13
672921|13149|10|2|8
2749300|13149|11|0|13
3215248|13149|12|2|18
1071037|13149|13|2|7
2169051|13149|14|2|7
1108027|13149|15|6|12
3182353|13149|16|5|9
2739897|13149|17|4|15
334452|13149|18|0|20
899871|13149|19|0|10
1945384|13149|20|6|16
1954374|13149|21|3|7
1538468|13149|22|2|7
3211543|13149|23|0|11
518645|13149|24|3|20
1761471|13149|25|1|20
1894654|13149|26|1|7
1443399|13149|27|1|7
2719722|13149|28|6|8
1595726|13149|29|6|14
595975|13149|30|0|7
15374|13149|31|4|22
3397948|13149|32|2|8
906002|13149|33|5|14
420956|13149|34|1|21
2908647|13149|35|0|15
2385088|13149|36|6|16
2451388|13149|37|6|15
532083|13149|38|1|19
2316624|13149|39|4|19
2721142|13149|40|2|19
1544018|13149|41|6|16
354889|13149|42|0|17
1772930|13149|43|1|18
2088194|13149|44|5|16
549646|13575|1|1|11
1681886|13575|2|4|12
1007062|13575|3|6|16
2460635|13575|4|6|16
1427318|13575|5|5|14
2798346|13575|6|1|13
431786|13575|7|3|12
2521919|13575|8|4|13
2387956|13575|9|4|12
638759|13620|1|1|14
1646248|13620|2|0|18
2870549|13620|3|0|8
235360|13620|4|6|18
224732|13620|5|2|11
1395931|13620|6|0|7
2280861|13620|7|0|8
2456388|13620|8|5|12
2799056|13620|9|1|9
1962029|13620|10|0|10
2229016|13620|11|0|9
624224|13620|12|5|8
2083877|13620|13|4|9
1039662|13620|14|1|10
2420106|13620|15|5|14
3061753|13620|16|0|10
373273|13620|17|6|18
3375337|13620|18|1|14
1908475|13620|19|6|15
2110840|13620|20|0|11
2177899|13620|21|5|15
1477289|13620|22|6|17
1255503|13620|23|0|9
3359708|13620|24|4|17
3288055|13620|25|6|16
1240748|13620|26|0|12
3407071|13620|27|3|10
52811|13620|28|0|17
1838047|13620|29|5|12
1898646|13620|30|0|9
897615|13620|31|0|21
421495|13620|32|5|14
2164834|13620|33|0|12
2617618|13620|34|6|15
741062|13620|35|0|18
1486398|13620|36|6|11
3026999|13620|37|1|17
3231939|13620|38|4|15
595380|13620|39|1|15
2583064|13620|40|2|9
3267376|13620|41|0|13
3108565|13620|42|1|9
807994|13620|43|2|13
3331534|13620|44|3|8
1478165|13620|45|0|8
466969|13620|46|1|13
2264583|13620|47|4|7
2252765|13620|48|5|10
3083394|13620|49|0|9
1418524|13620|50|3|8
1238005|13620|51|1|8
1328072|13620|52|0|10
448800|13620|53|5|17
2127419|14228|1|6|13
2813324|14228|2|0|8
3308561|14228|3|1|12
934404|14228|4|4|11
1956613|14228|5|3|10
2567822|14228|6|4|11
1458373|14228|7|0|13
1578309|14228|8|0|14
2149672|14228|9|2|10
2428245|14228|10|6|8
2775936|14228|11|0|8
436665|14228|12|2|4
760930|14228|13|0|9
828190|14228|14|1|10
908526|14228|15|0|8
1592336|14228|16|3|12
635410|14228|17|4|13
1364516|14579|1|4|20
734660|14579|2|1|15
2667180|14579|3|0|2
2919148|14579|4|6|2
1176368|14579|5|5|20
707393|14579|6|6|4
1914480|14579|7|1|10
19867|14579|8|2|20
3101594|14579|9|1|11
1519724|14579|10|1|1
2944002|14579|11|5|16
29508|14579|12|3|6
810244|14813|1|0|8
1684489|14813|2|2|22
3258541|14813|3|6|8
288809|14813|4|5|7
2193115|14813|5|1|8
1740596|14813|6|1|12
1123443|14813|7|0|15
924590|14813|8|0|13
780674|14813|9|1|7
61397|14813|10|5|18
1812939|14813|11|3|7
1373473|14813|12|3|8
1313014|14813|13|0|20
2644124|14813|14|6|18
2521419|14813|15|4|17
3234119|14813|16|6|17
1171097|14813|17|3|7
2147721|14813|18|3|15
1353720|14813|19|1|18
283997|14813|20|0|14
1555865|14813|21|3|12
3021782|14813|22|1|12
2666450|14813|23|2|13
970244|14813|24|0|15
957990|14813|25|5|11
1719014|14813|26|1|18
1879266|14813|27|3|16
1401933|14813|28|6|17
2144763|14813|29|3|10
1934684|14813|30|6|12
1767347|14813|31|2|18
293340|14813|32|1|7
3030828|14813|33|0|13
1359808|14813|34|4|7
1371211|14813|35|1|7
3032943|14813|36|0|8
1507373|14813|37|5|11
1518269|14813|38|1|18
3139782|14813|39|6|9
3314407|14813|40|2|7
968984|14813|41|4|10
862163|14813|42|1|14
1646300|14813|43|0|9
1209071|14813|44|1|17
405995|14813|45|1|9
1774382|14813|46|0|9
45984|14813|47|6|14
2603705|14813|48|3|7
3080346|14813|49|0|12
2025843|14813|50|2|7
2045524|14813|51|0|11
2609557|14813|52|0|15
1668337|14813|53|2|19
2429599|14813|54|0|21
2378345|14813|55|6|16
2642531|14813|56|3|11
2409766|14813|57|0|19
2846522|14885|1|0|8
2604239|14885|2|2|13
1101372|14885|3|0|19
2619593|14885|4|1|20
2326678|14885|5|1|12
3299141|14885|6|2|21
2442965|14885|7|6|18
2236700|14885|8|3|19
1152818|14885|9|0|13
384543|14885|10|6|20
2740051|14885|11|0|22
1314941|14885|12|3|9
2007214|14907|1|3|18
1206734|14907|2|6|16
2951906|14907|3|0|15
2800767|14907|4|6|16
2930681|14907|5|1|14
1882671|14907|6|0|16
589618|14907|7|0|15
2748891|14907|8|5|18
2470243|14907|9|1|17
443367|14907|10|4|15
3376263|14907|11|5|16
1234331|14907|12|0|14
1984640|14907|13|3|15
570407|14907|14|1|14
146995|14907|15|5|15
2360664|14907|16|0|15
1588832|14907|17|0|15
158621|14907|18|6|14
2182997|14907|19|0|15
884009|14907|20|6|16
2939960|14907|21|3|18
3365487|14907|22|3|18
1505287|14933|1|6|10
2641750|14933|2|6|14
1910098|14933|3|0|10
222225|14933|4|0|8
2676781|14933|5|5|20
3281131|14933|6|6|20
918380|14933|7|0|13
2456598|14933|8|1|11
3075587|14933|9|5|21
869975|14933|10|1|18
2292271|14991|1|6|21
2609898|14991|2|0|8
2059630|14991|3|0|8
1160584|14991|4|4|15
1970609|14991|5|0|9
3168528|14991|6|1|8
863137|14991|7|0|8
824352|14991|8|2|8
3400088|14991|9|1|8
2633408|14991|10|2|20
850882|14991|11|6|8
2585332|14991|12|5|11
2525766|14991|13|2|16
2413931|14991|14|0|7
2229051|14991|15|5|7
2312943|14991|16|6|15
438010|14991|17|4|8
2236856|14991|18|4|11
645490|14991|19|4|16
3089302|14991|20|1|20
3090812|14991|21|0|16
1582510|14991|22|6|16
23016|14991|23|0|16
3020939|14991|24|4|13
3334544|14991|25|6|15
504592|14991|26|4|8
1627816|14991|27|2|15
1452948|14991|28|4|8
1562377|14991|29|0|12
592896|14991|30|2|10
999815|14996|1|0|23
2812898|14996|2|4|15
3295355|14996|3|1|16
1575132|14996|4|0|17
1690732|14996|5|2|13
2511067|14996|6|2|11
1379277|14996|7|4|17
2511884|14996|8|6|21
91319|14996|9|2|16
2253373|14996|10|5|9
2060|14996|11|4|16
2285842|14996|12|0|16
1096398|14996|13|2|11
2440145|14996|14|3|11
264489|14996|15|2|13
1371226|14996|16|6|16
2500240|14996|17|3|10
2163571|14996|18|2|13
1982020|15196|1|6|11
3147801|15196|2|1|17
3310757|15196|3|2|17
3297163|15196|4|2|19
540263|15196|5|2|16
179712|15196|6|6|19
299723|15196|7|2|19
2758457|15196|8|2|17
1126333|15196|9|6|18
3147613|15196|10|6|15
2091694|15196|11|1|19
2131988|15196|12|2|20
2962179|15196|13|5|19
3315019|15196|14|2|20
763968|15196|15|5|19
67549|15196|16|4|17
2746407|15196|17|1|19
1266289|15196|18|1|18
1883926|15196|19|5|15
2009622|15196|20|2|16
1474195|15196|21|4|19
1528336|15196|22|4|14
1447778|15196|23|0|18
413850|15196|24|0|19
2102494|15196|25|4|15
3400297|15196|26|6|20
1705699|15196|27|1|19
1801094|15196|28|4|13
2149589|15196|29|1|16
8668|15196|30|2|14
2105089|15196|31|5|15
357011|15196|32|1|14
440698|15196|33|2|19
67104|15196|34|6|13
271214|15675|1|3|10
1775972|15675|2|5|8
3033416|15675|3|1|12
1361970|15675|4|5|13
612131|15675|5|0|21
2497491|15675|6|3|18
2457582|15675|7|5|11
542125|15675|8|2|16
1752991|15675|9|5|15
885516|15675|10|4|14
1640903|15675|11|5|14
78986|15753|1|6|7
232139|15753|2|0|3
2076888|15753|3|3|13
912333|15753|4|4|17
2585966|15753|5|2|8
651589|15753|6|4|12
3040869|15753|7|2|12
355943|15753|8|4|14
692213|15753|9|5|7
2178878|15753|10|2|13
255381|15753|11|5|19
290163|15753|12|5|8
2170631|15753|13|5|7
3184516|15753|14|5|2
1233238|15753|15|0|16
923423|15753|16|2|15
1790724|15753|17|2|13
3383214|15753|18|5|9
1114246|15753|19|6|9
3387842|15753|20|3|12
2607429|15753|21|5|8
892444|15753|22|4|13
1904877|15753|23|6|8
3198350|15753|24|4|8
1677684|15753|25|6|5
1171945|15753|26|6|15
226019|15753|27|1|18
2510127|15753|28|4|11
2055149|15753|29|5|17
609531|15753|30|6|15
2427244|15753|31|5|8
1380899|15753|32|6|8
2917572|15937|1|3|12
2267512|15937|2|5|16
1446649|15937|3|1|19
53484|15937|4|6|9
1435242|15937|5|0|15
1397451|16093|1|1|11
2031701|16093|2|1|19
98705|16093|3|0|15
3315979|16093|4|0|23
743658|16093|5|3|17
3321783|16093|6|0|12
201140|16093|7|0|18
2603487|16093|8|0|18
2696752|16093|9|6|14
1880796|16093|10|0|18
2647422|16093|11|0|18
3116915|16093|12|4|19
216424|16093|13|1|19
2836825|16093|14|0|17
1258258|16093|15|2|20
3353768|16093|16|0|10
2248074|16093|17|2|20
982947|16093|18|4|13
2569705|16093|19|0|13
3008309|16093|20|2|16
1762459|16245|1|3|4
1910233|16245|2|4|10
2759447|16245|3|6|17
2687023|16245|4|2|9
550884|16245|5|4|11
614364|16467|1|4|10
334590|16467|2|0|17
1428377|16467|3|2|14
2177756|16467|4|3|16
2655523|16467|5|5|11
1970764|16467|6|5|14
1031815|16467|7|1|15
199343|16467|8|3|15
2534219|16467|9|4|14
2037386|16467|10|4|12
949709|16692|1|4|6
2355239|16692|2|1|15
2318469|16692|3|0|14
1546204|16692|4|1|14
884759|16692|5|0|10
144960|16692|6|4|6
1523283|16692|7|0|12
2592329|16692|8|0|14
2383915|16692|9|5|15
2590101|16692|10|1|13
1913252|16692|11|5|14
1414775|16692|12|4|16
920771|16692|13|0|16
2254790|16692|14|2|6
276850|16692|15|3|6
1584500|16692|16|3|20
119173|16692|17|6|9
1066911|16692|18|3|7
2354811|16692|19|1|19
2547183|16692|20|1|14
2052085|16692|21|6|8
3101280|16692|22|2|8
3000950|16692|23|1|7
2200000|16692|24|1|6
753758|16692|25|3|14
2242871|16692|26|3|6
2318665|16692|27|2|7
305638|16987|1|6|22
2343723|16987|2|4|20
2426599|16987|3|5|17
1529299|16987|4|3|16
1332443|16987|5|6|18
2205411|16987|6|5|18
2756703|16987|7|5|18
1228241|16987|8|0|18
389003|16987|9|0|18
309695|17042|1|2|11
2638865|17042|2|4|16
2534268|17042|3|2|16
51661|17042|4|4|18
432458|17042|5|4|9
1855545|17042|6|0|11
2216475|17042|7|4|12
102877|17042|8|1|12
1734088|17042|9|5|20
1102698|17042|10|3|20
470661|17042|11|3|18
2725602|17042|12|4|14
2859830|17042|13|3|16
3099023|17042|14|5|15
3082875|17042|15|6|12
1538650|17042|16|6|19
395981|17042|17|1|17
2198527|17042|18|6|17
3286171|17042|19|3|19
1300317|17042|20|4|16
2361097|17042|21|5|17
676961|17042|22|5|13
1182959|17042|23|2|13
925597|17044|1|5|16
1929720|17044|2|1|9
2863061|17044|3|1|12
1361300|17044|4|0|16
2175676|17044|5|6|6
805054|17044|6|0|10
2858001|17044|7|2|16
2037535|17044|8|0|16
1085827|17044|9|1|8
1237477|17044|10|0|14
88217|17044|11|1|7
1235496|17044|12|0|19
1348193|17044|13|4|15
1378745|17880|1|2|16
1684671|17880|2|5|19
1832114|17880|3|6|16
3054899|17880|4|4|16
1751602|17880|5|1|17
2705066|17880|6|4|17
3129592|17880|7|0|15
2642129|17880|8|2|16
3233838|17880|9|2|16
2672865|17880|10|5|16
2384160|17880|11|5|12
2197279|17880|12|5|13
1346048|17880|13|5|17
947539|17880|14|3|16
2031548|17880|15|6|12
746472|17880|16|3|17
963384|17880|17|4|18
837239|17880|18|2|18
3053247|17880|19|5|17
311709|17880|20|2|15
3003865|17880|21|4|16
2442987|17880|22|0|12
647259|17880|23|2|17
3297107|17880|24|3|18
2914335|17880|25|1|16
257221|17880|26|6|10
2359858|17880|27|3|16
155529|17880|28|6|19
2692542|17880|29|2|16
557123|17880|30|5|16
2213194|17880|31|3|18
2767033|17880|32|6|17
217602|17880|33|0|14
2361941|17880|34|4|16
3262388|17880|35|6|17
2819647|17880|36|6|12
2073043|17880|37|2|17
1124885|17880|38|3|17
2220676|17880|39|1|15
675330|17880|40|4|18
3037942|17880|41|6|16
2836193|17880|42|3|13
1609667|17940|1|2|9
2895418|17940|2|2|9
1840430|17940|3|6|9
247165|17940|4|6|0
385284|17940|5|3|23
2351965|17940|6|2|15
2431698|17940|7|2|1
2742224|17940|8|2|11
725366|17940|9|3|23
1589571|17940|10|4|14
508071|17940|11|5|11
324235|17940|12|1|15
1269592|17940|13|3|10
2449213|17940|14|5|12
2581402|17940|15|6|12
1343649|17940|16|1|16
101332|17940|17|1|9
3050605|17940|18|4|16
2835719|17940|19|4|13
196344|17940|20|1|22
370984|17940|21|5|14
1355230|17940|22|3|18
2058051|17940|23|1|12
3401175|17940|24|3|15
2785642|17940|25|5|20
2482255|17940|26|4|16
331278|17940|27|1|22
2144422|17940|28|3|10
3186556|17940|29|3|10
2774256|17940|30|0|9
399807|17940|31|1|15
337574|17940|32|0|18
33052|17940|33|0|12
1188488|17940|34|1|13
2731128|17940|35|6|16
1799938|17940|36|3|10
2454412|17940|37|2|20
2463395|17940|38|5|12
1130388|17940|39|2|19
755317|17940|40|4|17
756573|18191|1|0|14
3150529|18191|2|3|10
375924|18191|3|6|8
37311|18191|4|2|14
990367|18191|5|4|9
1019834|18191|6|1|13
1584366|18191|7|3|19
2437507|18191|8|2|9
1615952|18191|9|6|16
1137343|18191|10|3|18
1003478|18191|11|2|11
110915|18191|12|0|16
208596|18191|13|0|16
1287188|18191|14|3|16
1453263|18191|15|6|12
990138|18191|16|1|12
381191|18191|17|3|10
404377|18191|18|0|12
48768|18191|19|2|10
884102|18191|20|6|16
2751448|18191|21|1|18
1361965|18191|22|4|15
515462|18191|23|0|17
534074|18191|24|3|18
3122867|18191|25|2|15
344799|18191|26|5|17
828933|18191|27|0|17
1587268|18191|28|1|10
2860644|18191|29|4|17
2465491|18191|30|6|17
1220726|18191|31|1|13
737274|18191|32|2|15
873629|18191|33|5|18
3336351|18191|34|0|18
2743430|18191|35|2|18
650581|18191|36|4|16
2994148|18191|37|2|14
3086460|18191|38|4|17
2048269|18191|39|1|6
2097386|18191|40|5|18
2394532|18191|41|1|18
2272003|18191|42|2|18
2077570|18191|43|4|18
2531638|18191|44|5|16
2623051|18191|45|0|18
2804994|18191|46|3|18
2227272|18191|47|6|18
947407|18191|48|1|18
2219306|18191|49|3|13
2056227|18191|50|5|18
1058509|18191|51|1|17
1287057|18191|52|2|17
1064227|18191|53|6|17
546884|18191|54|3|17
889752|18191|55|6|14
3203370|18191|56|4|16
232769|18191|57|1|16
1237506|18191|58|4|18
835453|18191|59|0|16
2384562|18191|60|4|10
1882092|18191|61|0|18
1033861|18191|62|3|15
1156906|18191|63|6|17
2987919|18191|64|1|13
1003310|18191|65|6|13
3049883|18191|66|1|17
894828|18191|67|5|7
2218500|18191|68|4|17
258003|18191|69|6|12
2744632|18191|70|4|14
2267109|18191|71|0|18
385107|18191|72|0|17
1796554|18191|73|0|13
1234590|18191|74|1|11
1912492|18191|75|3|15
1041569|18191|76|6|13
631452|18191|77|0|17
1142283|18191|78|0|15
1641358|18191|79|0|17
3182263|18191|80|3|16
2948082|18191|81|4|13
1491233|18191|82|3|9
130781|18191|83|1|17
1609082|18191|84|2|10
394165|18191|85|3|15
170355|18191|86|4|18
331774|18191|87|2|6
1538946|18191|88|5|11
1656639|18191|89|6|12
1699306|18191|90|5|8
3175741|18191|91|1|16
963413|18191|92|5|16
1177994|18318|1|2|9
917060|18318|2|5|15
3033254|18318|3|2|15
191283|18318|4|2|15
950502|18318|5|6|18
3314113|18318|6|0|11
1917644|18318|7|2|13
388573|18318|8|1|16
2406317|18318|9|0|11
1262509|18318|10|0|10
1047125|18318|11|4|9
1808071|18318|12|0|20
3086254|18318|13|2|14
2772094|18318|14|6|12
2995991|18318|15|3|12
1663703|18318|16|4|15
462462|18318|17|5|18
2295998|18318|18|5|15
2411765|18318|19|2|18
1841193|18318|20|4|16
3169697|18318|21|0|16
525514|18318|22|2|14
1459257|18318|23|5|13
69023|18318|24|6|8
2261547|18318|25|2|10
1354200|18318|26|5|14
2347271|18318|27|1|13
2899810|18318|28|2|8
552374|18318|29|4|13
57733|18318|30|2|8
283530|18318|31|0|11
1130946|18318|32|4|13
1673175|18318|33|1|14
1949001|18318|34|4|10
729568|18318|35|3|10
1346728|18318|36|6|17
1379188|18318|37|4|14
547652|18318|38|4|10
3109231|18318|39|2|11
1130272|18318|40|4|13
932857|18318|41|0|15
1388104|18318|42|2|11
3245996|18318|43|4|21
1884389|18318|44|0|10
2372614|18318|45|2|11
312284|18318|46|4|10
2456774|18318|47|6|14
2409297|18318|48|0|15
304230|18318|49|1|14
959052|18318|50|3|11
1205519|18318|51|5|14
2335246|18318|52|0|17
2087642|18377|1|1|13
1424373|18377|2|0|12
2830507|18377|3|1|18
3038160|18377|4|0|14
501107|18377|5|2|15
266303|18377|6|6|18
878532|18377|7|2|16
2392398|18377|8|1|18
156862|18377|9|2|16
2572999|18377|10|2|10
744245|18377|11|6|18
370064|18377|12|1|15
327606|18377|13|3|15
1034884|18377|14|2|17
3400938|18377|15|2|15
3386764|18377|16|6|10
1375529|18377|17|0|21
453901|18377|18|1|13
3292907|18377|19|6|15
1986399|18377|20|1|12
3108646|18377|21|2|12
578918|18377|22|2|13
1060299|18377|23|2|18
638618|18377|24|1|9
3149059|18377|25|5|16
1614821|18377|26|4|15
2767671|18377|27|1|16
2666262|18377|28|2|7
1071417|18568|1|1|14
2456733|18568|2|0|10
1911280|18568|3|6|20
2184722|18568|4|0|17
2507068|18568|5|6|19
545839|18568|6|1|18
2577163|18568|7|6|18
1794503|18568|8|0|11
207989|18568|9|6|22
439753|18568|10|0|9
1617100|19081|1|2|16
325566|19081|2|3|19
2734021|19081|3|1|13
2199537|19081|4|4|12
301063|19081|5|5|20
2860797|19081|6|2|11
2728590|19081|7|3|18
1852690|19081|8|2|10
1765047|19081|9|4|15
2406288|19081|10|2|17
1800153|19081|11|5|14
2726806|19081|12|1|15
2655437|19081|13|4|19
3241121|19081|14|2|11
2187032|19081|15|6|16
2499528|19081|16|2|17
3381689|19081|17|6|14
2776941|19081|18|4|11
269263|19081|19|5|0
1224414|19081|20|3|18
1973311|19081|21|2|14
748330|19142|1|1|10
1197348|19142|2|1|13
319808|19142|3|2|9
1479309|19142|4|2|16
2088774|19142|5|1|9
2251213|19693|1|5|12
2714917|19693|2|5|11
3420058|19693|3|5|13
2802169|19693|4|5|12
421185|19693|5|5|12
2988031|19693|6|1|8
1040135|19693|7|5|14
6409|19693|8|5|13
1892707|19693|9|2|9
1081658|19693|10|5|9
432012|19693|11|5|9
1416283|19693|12|5|9
931507|19693|13|5|9
384467|19693|14|5|10
140663|19693|15|5|12
1954421|19693|16|5|12
2406688|19693|17|4|14
2652918|19693|18|5|9
1245186|19693|19|5|10
1379175|19693|20|5|11
236437|19693|21|5|10
268216|19693|22|1|8
1301097|19693|23|5|9
2199329|19693|24|5|12
189965|19693|25|5|11
2662573|19693|26|5|8
43026|19693|27|5|8
2848069|19693|28|5|12
715362|19693|29|5|15
1418292|19693|30|5|8
2168916|19693|31|5|12
2139482|19693|32|5|9
1758539|19693|33|5|8
1596904|19693|34|5|13
2180851|19693|35|5|14
2646955|19693|36|5|12
2770302|19693|37|5|12
953553|19693|38|5|13
483854|19693|39|5|11
433290|19693|40|5|12
3170696|19693|41|1|8
1944903|19693|42|1|9
2171847|19693|43|5|13
3138217|19696|1|2|10
1538409|19696|2|0|7
1419913|19696|3|2|10
1211284|19696|4|4|10
151717|19696|5|5|9
1578476|19696|6|2|7
1661596|19696|7|5|14
1783117|19696|8|0|17
1864546|19696|9|4|7
1614393|19696|10|3|11
1381020|19696|11|0|15
2045626|19696|12|5|7
908813|19696|13|4|1
538054|19696|14|4|9
568820|19696|15|4|13
1052503|19696|16|6|10
3302512|19696|17|6|10
1425132|19696|18|2|13
2650881|19696|19|3|14
2903096|19696|20|4|10
223862|19696|21|3|22
2330614|19696|22|3|10
2463234|19696|23|2|21
3079490|19696|24|5|15
2672897|19696|25|0|10
3272297|19696|26|2|17
37998|19696|27|5|5
2365189|19696|28|5|6
3204187|19696|29|0|14
2877121|19696|30|3|8
1433495|19696|31|3|13
683031|19696|32|2|20
379874|19696|33|6|13
2357782|19696|34|3|11
2454103|19696|35|2|22
2502254|19873|1|2|18
280374|19873|2|5|10
2115223|19873|3|3|19
2746039|19873|4|3|23
1380204|19873|5|6|9
1586515|19873|6|4|12
2528222|19903|1|0|17
1214195|19903|2|6|17
446982|19903|3|6|19
1374338|19903|4|2|17
1194110|19903|5|5|18
2745438|19903|6|1|18
63345|19903|7|3|19
1511142|19903|8|3|20
2835846|19903|9|1|18
2761485|19903|10|6|21
3041900|19903|11|5|19
2387733|19903|12|6|17
1776245|19903|13|0|14
1065302|19903|14|2|17
3191464|19903|15|3|17
935671|19903|16|0|17
1510330|19903|17|2|10
2246830|19903|18|6|9
1771550|19903|19|0|17
553321|19903|20|5|11
453802|19903|21|1|9
1107043|19914|1|4|18
823237|19914|2|6|15
1845512|19914|3|6|16
1306580|19914|4|6|17
2575627|19914|5|0|15
2905028|19914|6|4|12
1952128|19914|7|5|17
2644863|19914|8|0|20
2958986|19914|9|2|19
2989993|19914|10|0|17
2388544|19914|11|5|11
38096|19914|12|5|19
3191883|19914|13|1|14
675774|20029|1|2|10
7056|20029|2|4|16
2589805|20029|3|5|18
1050850|20029|4|4|13
2996800|20029|5|5|15
1021354|20029|6|4|19
1755311|20029|7|5|20
3178050|20029|8|1|16
